Title,Year,Duration,IMDb Rating,Votes
178. Mononoke the Movie: The Phantom in the Rain,2024,1h 29m,6.8,945
179. Dead Mail,2024,1h 46m,6.7,266
180. 12 to Midnight,2024,1h 36m,3.6,239
181. Turno Nocturno,2024,1h 47m,5.8,216
182. Haunt Season,2024,1h 21m,4.9,686
183. Animale,2024,1h 38m,6.3,185
184. Do Not Enter,2024,1h 25m,5.3,459
185. Remnant,2024,1h 52m,2.6,295
186. Kromoleo,2024,1h 20m,4.2,154
187. Cora,2024,1h 40m,4.8,742
188. Sumala,2024,1h 53m,6.0,160
189. Staycation,2024,1h 34m,7.6,82
190. Panggonan Wingit 2: Miss K,2024,1h 43m,7.2,54
191. The Bunker,2024,1h 32m,7.2,34
192. Horny Teenagers Must Die!,2024,1h 24m,3.2,221
193. Sunrise,2024,1h 33m,3.8,929
194. Handsome Guys,2024,1h 41m,6.5,578
195. Thaghut,2024,1h 42m,6.0,196
196. Swoon,2024,1h 23m,N/A,N/A
197. Bad Fish,2024,1h 24m,3.4,253
198. Curse of the Sin Eater,2024,1h 30m,4.9,597
199. The Hangman,2024,1h 32m,3.3,953
200. Devil's Knight,2024,1h 30m,5.4,712
201. Went Up the Hill,2024,1h 40m,7.0,69
202. La damnée,2024,1h 20m,6.4,85
203. Mutants of Nature Cove,2024,1h 28m,3.6,139
204. People in the Walls,2024,1h 33m,3.2,17
205. Drive Back,2024,1h 34m,4.9,234
206. The Demon Disorder,2024,1h 26m,4.8,1.2K
207. Skill House,2024,N/A,N/A,N/A
208. Chainsaws Were Singing,2024,1h 57m,7.2,297
209. Good Neighbours,2024,1h 24m,3.2,143
210. Sayuri,2024,1h 48m,6.4,188
211. Succubus,2024,1h 36m,3.5,783
212. I'll Play Mother,2024,1h 48m,5.1,48
213. Bag of Lies,2024,1h 36m,3.8,545
214. Killer Influence,2024,1h 24m,2.9,226
215. 404 Run Run,2024,1h 44m,6.4,101
216. 9 Windows,2024,1h 22m,3.5,274
217. Are You There?,2024,1h 28m,N/A,N/A
218. The Girl in the Trunk,2024,1h 30m,3.3,321
219. Another Cabin in the Woods Movie,2024,1h 17m,5.2,125
220. Nokturno,2024,1h 39m,3.6,180
221. Room Service,2024,47m,3.8,274
222. Sattam En Kaiyil,2024,2h 4m,8.0,2.1K
223. Kalinga,2024,1h 56m,7.9,7.5K
224. Last Stop: Rocafort St.,2024,1h 29m,4.2,370
225. Riders,2024,1h 45m,6.7,365
226. Down Below,2024,1h 33m,6.1,68
227. Siccin 7,2024,1h 34m,4.1,825
228. Destroy All Neighbors,2024,1h 25m,5.3,2K
229. Heresy,2024,1h 1m,7.0,230
230. The Girl Who Wasn't Dead,2024,1h 26m,5.3,103
231. How to Make a Werewolf,2024,16+,6.4,71
232. Strange Frequencies: Taiwan Killer Hospital,2024,1h 31m,8.1,30
233. Death Streamer,2024,1h 12m,3.0,211
234. Kang Mak,2024,2h 2m,6.5,577
235. Devils Stay,2024,1h 35m,5.0,144
236. Mother Father Sister Brother Frank,2024,1h 25m,7.7,86
237. Butchers Book Two: Raghorn,2024,1h 28m,4.0,476
238. Baby Invasion,2024,1h 20m,5.5,47
239. Desert Road,2024,1h 30m,6.7,149
240. Camp Pleasant Lake,2024,1h 30m,3.3,2.3K
241. Seven Cemeteries,2024,1h 24m,4.5,445
242. Z-Mom,2024,1h 30m,4.6,42
243. American Werewolf,2024,1h 7m,3.0,90
